Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
740bcb18-1137-4f36-beb2,2024-03-23,01:49:34,Station,Credit Card,Adult,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-03-24,00:15:00,01:35:00,01:35:00,On Time,,No
09b9ca74-04d1-488b-87e4,2024-03-22,06:28:19,Online,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-23,04:45:00,05:15:00,05:15:00,On Time,,No
d8221e1f-f35d-4664-a023,2024-01-06,08:54:10,Online,Contactless,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-07,07:15:00,07:45:00,07:45:00,On Time,,No
cd189504-bc0f-4642-b8fc,2024-02-15,10:36:26,Online,Credit Card,,Standard,Off-Peak,128,Manchester Piccadilly,London St Pancras,2024-02-15,12:00:00,14:15:00,14:15:00,On Time,,No
8d9eef2d-cd28-494d-8742,2024-01-25,18:15:42,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-25,18:45:00,19:15:00,19:15:00,On Time,,No
f8e0e557-fa35-415d-b0a2,2024-04-01,02:06:47,Station,Credit Card,,Standard,Off-Peak,11,York,Durham,2024-04-01,03:30:00,04:20:00,04:36:00,Delayed,Weather Conditions,No
33de21d1-cf4d-4b92-aea9,2024-01-15,02:05:34,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-01-16,00:30:00,02:20:00,02:20:00,On Time,,No
50b3a3a9-5f75-4462-a064,2024-02-14,04:21:56,Station,Debit Card,Senior,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-02-14,09:30:00,11:45:00,12:14:00,Delayed,Traffic,Yes
075abec2-a1d4-4ba0-843d,2024-02-06,10:51:17,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,09:15:00,09:45:00,09:45:00,On Time,,No
95a4ed93-6a06-4d0d-baaf,2024-02-09,09:37:10,Station,Credit Card,,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-11,08:00:00,10:15:00,,Cancelled,Staff Shortage,Yes
d0ed8fd2-9685-4229-9530,2024-02-24,20:21:33,Online,Credit Card,,Standard,Advance,5,Birmingham New Street,Tamworth,2024-02-25,18:45:00,19:05:00,19:05:00,On Time,,No
2e485410-46ac-4cb1-819e,2024-04-19,09:34:03,Station,Credit Card,,First Class,Advance,55,Birmingham New Street,London Euston,2024-04-20,08:00:00,09:20:00,10:14:00,Delayed,Weather,No
fdca6d1a-4ae3-4e28-8b7f,2024-01-21,17:28:17,Online,Credit Card,,Standard,Advance,72,London Euston,Manchester Piccadilly,2024-01-22,14:45:00,16:35:00,16:35:00,On Time,,No
cbf0c6eb-a0e0-4500-9856,2024-01-17,14:41:00,Station,Credit Card,Adult,Standard,Anytime,47,London Kings Cross,York,2024-01-17,16:00:00,17:50:00,17:50:00,On Time,,No
d2ba8a5b-0288-4778-aa2a,2024-04-15,18:21:03,Online,Credit Card,Senior,Standard,Anytime,31,London St Pancras,Leicester,2024-04-15,18:45:00,19:45:00,19:45:00,On Time,,No
9acc5b61-ffc8-4a8c-859e,2024-02-06,14:44:31,Online,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,13:00:00,13:30:00,13:30:00,On Time,,No
ed7877f8-b41b-4c17-8162,2024-03-19,18:43:23,Online,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-03-20,17:00:00,18:50:00,18:50:00,On Time,,No
83877d63-5639-4136-b3a0,2024-03-28,03:29:19,Online,Credit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-03-28,04:45:00,06:35:00,06:35:00,On Time,,No
9a389a15-57b1-405c-807a,2024-03-22,02:46:50,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-03-22,04:15:00,05:35:00,05:35:00,On Time,,No
48d118cc-7bf8-47ae-816f,2024-01-23,01:15:25,Online,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-01-23,23:45:00,00:45:00,00:45:00,On Time,,No
077f60c8-13ce-47a3-9b31,2024-01-26,15:14:59,Online,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-27,13:30:00,14:50:00,14:50:00,On Time,,No
77e6c52b-3139-4413-a5bd,2024-03-15,08:05:05,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-15,09:30:00,10:00:00,10:00:00,On Time,,No
1476a2e4-b0d3-431e-a482,2024-03-16,05:32:32,Station,Contactless,Adult,Standard,Off-Peak,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-16,07:00:00,07:30:00,07:30:00,On Time,,No
08043a64-07cf-4f17-bf18,2024-01-02,08:27:57,Online,Credit Card,,First Class,Advance,32,London Paddington,Oxford,2024-01-03,07:45:00,09:15:00,09:15:00,On Time,,No
5d654d5d-71ed-475e-b99a,2024-04-21,12:14:00,Station,Credit Card,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-22,10:30:00,11:00:00,11:00:00,On Time,,No
372c8a1e-a840-4e1f-b062,2024-04-19,18:07:06,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-19,19:30:00,20:00:00,20:00:00,On Time,,No
59e50083-bf1e-4343-ad03,2024-03-25,00:53:33,Online,Credit Card,,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-03-25,02:15:00,03:35:00,03:35:00,On Time,,No
7d405bb8-fb31-4420-b3f6,2024-03-12,10:07:50,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-03-12,11:30:00,12:50:00,12:50:00,On Time,,No
2723fe02-8e7a-4976-bba6,2024-01-23,16:21:27,Station,Credit Card,,Standard,Anytime,13,London Euston,Birmingham New Street,2024-01-23,17:45:00,19:05:00,,Cancelled,Traffic,No
fdcb9a6e-5963-4784-88ea,2024-01-12,10:54:46,Online,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-13,09:15:00,09:45:00,09:45:00,On Time,,No
6f7baa92-7a07-448e-aa83,2024-01-06,07:45:42,Station,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-07,06:15:00,06:45:00,06:45:00,On Time,,No
49886bfc-0c17-4111-aa56,2024-02-08,13:37:53,Station,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-02-08,15:00:00,16:00:00,16:00:00,On Time,,No
086c47a7-959a-4313-b4cc,2024-03-09,11:05:12,Station,Credit Card,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-09,12:30:00,13:00:00,13:00:00,On Time,,No
3c4030ff-1ba7-41a6-ace6,2024-01-30,22:50:55,Online,Contactless,,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,2024-01-31,00:15:00,00:45:00,00:45:00,On Time,,No
d5af5f20-83a8-4d7b-a026,2024-04-12,02:18:01,Station,Credit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-04-12,03:45:00,05:35:00,05:35:00,On Time,,No
4fff5109-9eed-42ee-9d4a,2024-03-15,01:22:50,Station,Credit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-03-15,02:45:00,04:35:00,04:35:00,On Time,,No
a2f03e9a-bbd3-4b91-89f5,2024-02-01,14:18:34,Online,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-02-01,15:45:00,17:05:00,17:05:00,On Time,,No
6f17980d-f0cf-4a42-b1a2,2024-01-25,05:03:14,Online,Credit Card,Disabled,Standard,Anytime,43,London St Pancras,Wolverhampton,2024-01-25,06:30:00,08:00:00,08:00:00,On Time,,No
679c8797-56f7-453f-8e0a,2024-02-10,12:25:15,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,10:45:00,11:15:00,11:15:00,On Time,,No
a43be659-6584-4008-9748,2024-01-05,05:13:34,Online,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-01-05,06:30:00,07:50:00,07:50:00,On Time,,No
92dccd74-ba7e-4f7d-8372,2024-04-20,17:23:20,Online,Credit Card,Senior,Standard,Off-Peak,8,Liverpool Lime Street,Crewe,2024-04-20,18:45:00,19:20:00,19:20:00,On Time,,No
2d01042f-20ff-43e3-87e6,2024-01-19,12:43:47,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-20,11:00:00,11:30:00,11:56:00,Delayed,Staff Shortage,No
9d990a34-c025-4892-9592,2024-03-24,19:34:18,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-25,17:45:00,18:15:00,18:15:00,On Time,,No
e3484279-f32d-438e-919c,2024-04-02,14:47:34,Online,Contactless,Adult,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-02,16:15:00,16:45:00,16:45:00,On Time,,No
f5ce0ac3-eb2b-4e3c-ab40,2024-02-12,21:49:13,Online,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-02-26,20:15:00,21:15:00,21:15:00,On Time,,No
d63f6550-6c0a-4cc8-8941,2024-02-13,06:35:17,Station,Credit Card,,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-13,08:00:00,10:15:00,11:04:00,Delayed,Weather Conditions,No
4ddb887e-c15d-48f2-96af,2024-01-02,03:03:36,Online,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,01:30:00,02:00:00,02:00:00,On Time,,No
01d68591-d0be-419b-8be2,2024-01-13,18:20:59,Online,Credit Card,Senior,Standard,Off-Peak,23,London St Pancras,Leicester,2024-01-13,18:45:00,19:45:00,19:45:00,On Time,,No
4c50825c-bf49-495c-80e5,2024-04-03,08:04:16,Online,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-04-04,06:30:00,07:50:00,,Cancelled,Technical Issue,No
70b52eea-d619-40bc-a4d3,2024-01-29,05:23:15,Online,Contactless,,Standard,Anytime,70,London Kings Cross,York,2024-01-29,06:45:00,08:35:00,08:35:00,On Time,,No
20e9b4af-3d79-478f-9153,2024-01-27,17:29:31,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-28,15:45:00,17:05:00,17:05:00,On Time,,No
d337d579-2e1a-4ba9-9b0d,2024-04-27,20:50:05,Station,Credit Card,Adult,Standard,Off-Peak,72,London Euston,Manchester Piccadilly,2024-04-27,22:15:00,00:05:00,00:05:00,On Time,,No
60f17bc3-4c3f-41e7-bb12,2024-01-19,14:22:20,Online,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-01-19,15:45:00,17:05:00,17:05:00,On Time,,No
1613505c-95e9-40bb-acd9,2024-02-02,19:29:31,Online,Credit Card,Senior,Standard,Advance,16,London St Pancras,Leicester,2024-02-06,18:45:00,19:45:00,19:45:00,On Time,,No
abe00679-c364-4b30-a236,2024-03-07,18:10:15,Station,Contactless,Adult,Standard,Advance,6,Liverpool Lime Street,Sheffield,2024-03-08,16:30:00,17:45:00,17:45:00,On Time,,No
7be4dd51-b455-46d8-8138,2024-02-06,09:58:06,Station,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-23,08:15:00,09:35:00,09:35:00,On Time,,No
9560e7a3-2876-492b-8bce,2024-02-14,01:56:28,Station,Credit Card,Adult,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-02-28,00:15:00,01:35:00,01:35:00,On Time,,No
5de3cd56-c63e-47e0-a9c3,2024-03-22,17:50:17,Online,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-03-23,16:15:00,18:05:00,18:05:00,On Time,,No
f4fc075e-2961-4b3c-a2a3,2024-01-19,17:22:46,Online,Credit Card,,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-19,18:45:00,20:05:00,20:05:00,On Time,,No
1ba18ad9-3e34-478d-87d2,2024-03-07,05:46:46,Online,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-08,04:15:00,04:45:00,,Cancelled,Traffic,No
d86868ab-aab2-4d94-b94e,2024-02-14,07:18:58,Online,Credit Card,,Standard,Anytime,25,London Paddington,Reading,2024-02-14,07:45:00,08:45:00,,Cancelled,Traffic,No
f8317501-8559-4e86-9c22,2024-04-20,06:32:34,Station,Credit Card,,Standard,Off-Peak,31,Birmingham New Street,London Euston,2024-04-20,08:00:00,09:20:00,10:14:00,Delayed,Weather,No
eada68e0-0038-404e-b428,2024-04-16,18:10:28,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-17,17:30:00,19:45:00,20:01:00,Delayed,Technical Issue,Yes
8340026b-d8d5-40a1-a012,2024-03-02,20:23:05,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-03-03,17:45:00,19:35:00,19:37:00,Delayed,Signal failure,No
c993bc2d-1774-4831-9759,2024-01-14,08:38:35,Online,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-14,10:00:00,10:30:00,10:30:00,On Time,,No
1a4bfd89-31d6-4016-bcd0,2024-01-17,11:46:22,Station,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-01-17,13:15:00,14:15:00,14:15:00,On Time,,No
aafba44a-390a-4873-a6c6,2024-04-23,09:31:18,Station,Credit Card,Adult,Standard,Off-Peak,24,York,Edinburgh,2024-04-23,11:00:00,13:30:00,13:30:00,On Time,,No
b5622d86-0e00-49f2-884f,2024-01-27,18:59:25,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-01-28,17:15:00,17:45:00,17:45:00,On Time,,No
a7a9cf3d-c99c-4657-839e,2024-01-10,21:15:56,Station,Contactless,,First Class,Advance,57,London Kings Cross,York,2024-01-11,19:45:00,21:35:00,21:35:00,On Time,,No
e5c8f0f1-eec7-44bb-abdc,2024-01-14,19:32:45,Online,Contactless,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-01-14,21:00:00,22:20:00,22:20:00,On Time,,No
c334702b-e1bd-4cb1-8074,2024-04-03,07:32:51,Online,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-04-03,09:00:00,10:00:00,10:00:00,On Time,,No
3fbc1bbd-b6a4-4a94-91b3,2024-02-12,19:34:10,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-21,17:45:00,19:05:00,19:05:00,On Time,,No
b75d59f0-1dae-42c4-8396,2024-03-22,07:45:48,Online,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-23,07:15:00,07:45:00,07:45:00,On Time,,No
fb9f7eae-cdc6-4817-b98c,2024-01-07,06:04:50,Online,Credit Card,,Standard,Advance,22,Birmingham New Street,London St Pancras,2024-01-08,04:30:00,05:50:00,05:50:00,On Time,,No
8ca781e2-c92c-431d-8fee,2024-01-13,20:33:49,Online,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-01-13,22:00:00,23:00:00,23:00:00,On Time,,No
58592c93-d0cb-4b98-86b0,2024-02-05,12:29:48,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-18,10:45:00,11:15:00,11:15:00,On Time,,No
1468e3b1-64cc-4701-9863,2024-03-25,00:24:59,Station,Credit Card,Adult,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-03-25,01:45:00,04:00:00,04:00:00,On Time,,No
98417263-92b7-417c-a73c,2024-01-24,10:46:33,Online,Credit Card,,Standard,Advance,65,London Kings Cross,Liverpool Lime Street,2024-01-25,09:15:00,11:30:00,11:30:00,On Time,,No
551c1a8d-819c-4791-8f58,2024-01-24,21:45:09,Online,Credit Card,,Standard,Advance,72,London Euston,Manchester Piccadilly,2024-01-25,20:15:00,22:05:00,22:05:00,On Time,,No
b4f85163-e27b-4638-bc62,2024-04-20,10:32:31,Online,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-21,09:00:00,10:20:00,10:20:00,On Time,,No
cadf874e-3c24-426a-b720,2024-01-03,12:52:29,Station,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-01-03,14:15:00,15:15:00,15:15:00,On Time,,No
8df98d6f-ec7e-426b-8e2b,2024-02-04,01:29:22,Online,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-02-04,23:45:00,00:45:00,00:45:00,On Time,,No
31032a16-45d4-4f8d-8c0a,2024-03-07,07:26:50,Online,Credit Card,,Standard,Anytime,35,London Paddington,Oxford,2024-03-07,07:45:00,09:15:00,,Cancelled,Technical Issue,Yes
75627e08-9614-441c-96ca,2024-03-15,14:28:56,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-16,12:45:00,13:15:00,13:15:00,On Time,,No
2b2dede7-c2a3-4c1c-951b,2024-02-02,18:11:47,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,18:45:00,19:15:00,19:15:00,On Time,,No
9e499470-bb95-4d6d-a711,2024-01-25,02:09:03,Station,Contactless,,Standard,Off-Peak,50,Birmingham New Street,Reading,2024-01-25,03:30:00,05:00:00,05:00:00,On Time,,No
6dc95fc1-3772-439f-a1e7,2024-01-07,11:47:38,Online,Contactless,Senior,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-01-07,13:15:00,14:35:00,14:35:00,On Time,,No
1bf521ea-5b3f-4d71-a9d9,2024-03-13,15:09:48,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-14,13:30:00,14:00:00,14:00:00,On Time,,No
85a79064-ed12-4e12-9ff3,2024-03-25,01:23:21,Online,Contactless,Disabled,Standard,Advance,5,York,Durham,2024-03-26,23:45:00,00:35:00,00:35:00,On Time,,No
6fb3b9e6-37c1-417f-9f1c,2024-02-11,05:00:57,Online,Credit Card,,Standard,Off-Peak,10,Birmingham New Street,Nuneaton,2024-02-11,06:30:00,06:50:00,06:50:00,On Time,,No
2185fbb1-f13c-4e19-945d,2024-03-24,20:29:57,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-03-25,17:45:00,19:35:00,19:35:00,On Time,,No
2047dae0-e6b8-47cb-a1f8,2024-01-23,20:20:01,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-01-24,17:45:00,19:35:00,,Cancelled,Weather,No
0d2de8d3-2122-4e36-8527,2024-01-28,07:44:32,Online,Contactless,Disabled,Standard,Off-Peak,36,London Kings Cross,Edinburgh Waverley,2024-01-28,16:00:00,20:20:00,20:20:00,On Time,,No
18b2a856-4e50-4d45-b2ef,2024-02-01,17:19:08,Online,Credit Card,,Standard,Anytime,10,Birmingham New Street,Tamworth,2024-02-01,18:45:00,19:05:00,19:05:00,On Time,,No
92a7f6e6-b515-479d-997f,2024-04-10,17:21:31,Online,Credit Card,,Standard,Anytime,10,Birmingham New Street,Tamworth,2024-04-10,18:45:00,19:05:00,19:05:00,On Time,,No
80ea1689-ac9f-48f4-8b4a,2024-04-17,11:25:25,Online,Credit Card,,First Class,Off-Peak,41,London Paddington,Reading,2024-04-17,12:45:00,13:45:00,13:45:00,On Time,,No
6bbcec69-0d1f-4a83-bc75,2024-04-27,14:37:49,Station,Credit Card,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-27,16:00:00,17:20:00,17:20:00,On Time,,No
7ce69ebe-7a87-4b47-9b4e,2024-03-10,17:19:45,Online,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-03-10,18:45:00,19:45:00,19:45:00,On Time,,No
57a2b860-8f33-4fb7-95c9,2024-03-14,17:31:38,Station,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-03-15,16:00:00,17:00:00,,Cancelled,Weather,No
4eb09494-c5dc-494a-8937,2024-02-15,18:35:29,Online,Credit Card,Adult,First Class,Advance,18,London Paddington,Reading,2024-02-28,17:00:00,18:00:00,18:00:00,On Time,,No
070a561a-7d71-4345-ba77,2024-04-08,04:58:45,Online,Debit Card,Senior,Standard,Anytime,17,London Paddington,Reading,2024-04-08,06:15:00,07:15:00,07:15:00,On Time,,No
242fab08-0728-4b92-9280,2024-04-09,14:39:40,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,2024-04-09,16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No
e3c94862-e6c6-4330-a8d1,2024-01-21,18:38:08,Station,Credit Card,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-22,17:00:00,17:30:00,17:30:00,On Time,,No
b81d30cb-6633-4512-8148,2024-04-16,15:48:06,Station,Contactless,,First Class,Anytime,107,London St Pancras,Birmingham New Street,2024-04-16,17:15:00,18:35:00,18:35:00,On Time,,No
b608ede8-2733-41fa-8461,2024-03-14,18:49:38,Online,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-14,20:15:00,20:45:00,20:45:00,On Time,,No
d2a0fd9c-9524-40b4-9fac,2024-02-17,19:58:00,Station,Contactless,,Standard,Advance,54,Reading,Liverpool Lime Street,2024-02-26,18:15:00,20:45:00,20:45:00,On Time,,No
26eceb86-d6f5-4cc7-8e84,2024-01-25,05:15:10,Online,Contactless,,Standard,Anytime,25,London Paddington,Reading,2024-01-25,06:45:00,07:45:00,07:45:00,On Time,,No
8c8d5d78-cb5e-47cc-801c,2024-04-24,01:18:51,Online,Contactless,Disabled,First Class,Off-Peak,10,York,Durham,2024-04-24,23:45:00,00:35:00,00:35:00,On Time,,No
cc7c54e9-af10-438c-8b45,2024-03-24,11:39:57,Station,Credit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-03-24,13:00:00,14:50:00,14:50:00,On Time,,No
0410be2f-9db9-4360-a07f,2024-01-07,06:58:04,Station,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-01-07,08:15:00,09:35:00,09:35:00,On Time,,No
83ebab35-1fbd-4042-8c77,2024-01-18,02:46:18,Station,Credit Card,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-01-18,04:15:00,05:35:00,05:35:00,On Time,,No
5431a2b9-2111-43e2-ad7a,2024-04-27,05:01:15,Online,Contactless,,Standard,Off-Peak,53,London Kings Cross,York,2024-04-27,06:30:00,08:20:00,08:20:00,On Time,,No
e44cdee3-4831-47ea-ac5a,2024-01-23,09:41:06,Station,Contactless,,Standard,Off-Peak,35,York,Edinburgh,2024-01-23,11:00:00,13:30:00,13:30:00,On Time,,No
2bb9f4bc-e684-42d0-b863,2024-03-04,12:26:59,Station,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-03-05,10:45:00,12:05:00,12:05:00,On Time,,No
8d51c6c9-6cb2-4315-ba61,2024-04-20,15:19:27,Station,Contactless,,First Class,Off-Peak,86,London Kings Cross,York,2024-04-20,17:45:00,19:35:00,19:35:00,On Time,,No
bd48525c-644a-426e-890a,2024-01-31,09:29:56,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-31,10:45:00,11:15:00,11:15:00,On Time,,No
862bf192-fe10-474f-8a56,2024-04-26,06:31:16,Station,Credit Card,,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-26,08:00:00,10:15:00,10:48:00,Delayed,Weather,No
da442aa1-e507-4829-a9bb,2024-01-08,10:34:24,Online,Contactless,,First Class,Advance,27,London Paddington,Reading,2024-01-09,09:00:00,10:00:00,10:00:00,On Time,,No
eee405de-38b2-49c1-834b,2024-02-02,00:22:40,Online,Credit Card,,First Class,Advance,27,London Paddington,Reading,2024-02-03,22:45:00,23:45:00,23:45:00,On Time,,No
a9084dd6-40bc-4ee3-bf63,2024-02-12,15:15:00,Station,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-02-13,13:30:00,15:20:00,15:20:00,On Time,,No
98eaea0d-b6d2-434b-9a34,2024-04-13,12:17:02,Online,Credit Card,,Standard,Off-Peak,107,London Euston,Manchester Piccadilly,2024-04-13,14:45:00,16:35:00,16:35:00,On Time,,No
a77ee0cd-83af-483f-9c86,2024-01-10,16:32:34,Station,Credit Card,Disabled,First Class,Anytime,144,London Euston,Manchester Piccadilly,2024-01-10,18:00:00,19:50:00,19:50:00,On Time,,No
7371870c-f2cf-453b-bdc7,2024-02-07,03:22:14,Online,Contactless,,Standard,Advance,8,York,Durham,2024-02-11,01:45:00,02:35:00,02:35:00,On Time,,No
354d1111-a5ea-4243-a70c,2024-03-25,09:13:59,Online,Credit Card,,Standard,Advance,3,London Paddington,London Waterloo,2024-03-26,07:30:00,09:00:00,09:00:00,On Time,,No
e1e79a57-d83d-4a3f-a8c9,2024-03-02,22:31:47,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-03-03,00:00:00,00:30:00,00:30:00,On Time,,No
