Transaction_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Departure_Station,Arrival_Destination,Date_of_Journey,Departure_Time,Arrival_Time,Actual_Arrival_Time,Journey_Status,Reason_for_Delay,Refund_Request,Log_Price,Reason_Group,Delay_Duration,Delay_Duration_Minutes,Delay_Category,Hour,DayOfWeek,Route
2af23ff0-50e2-422c-bb63,2024-04-21,17:28:34.000,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-21,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,18,1,Manchester Piccadilly to Liverpool Lime Street
ac2dfd75-0d43-4d0a-936b,2024-03-05,20:25:35.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-03-06,17:45:00.000,19:35:00.000,19:35:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,17,4,London Kings Cross to York
78b3ed58-9366-4153-b2a4,2024-03-31,5:21:15.000,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-01,3:45:00.000,5:05:00.000,5:05:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,3,2,London Euston to Birmingham New Street
497f59b3-bf07-407b-84a8,2024-04-13,9:08:49.000,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-04-14,7:30:00.000,8:00:00.000,8:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,7,1,York to Doncaster
a05e33dd-880a-48cf-a4fa,2024-04-06,17:18:11.000,Online,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-04-07,15:45:00.000,17:05:00.000,17:05:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,15,1,London St Pancras to Birmingham New Street
5df8e81c-2a0f-425d-8189,2024-02-26,8:27:16.000,Online,Credit Card,None,First Class,Advance,27,London Paddington,Reading,2024-02-27,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,3.295836866,None,,,No Delay,7,3,London Paddington to Reading
a395df95-e2d3-4303-b508,2024-01-06,4:56:09.000,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-01-06,6:15:00.000,8:05:00.000,,Cancelled,Traffic,No,3.9702919136,Operational,,,Cancelled,6,7,London Kings Cross to York
783e2455-51b8-4d7d-b957,2024-04-24,11:48:29.000,Station,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-24,13:15:00.000,15:05:00.000,15:05:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,13,4,London Kings Cross to York
169dea8d-4039-4e23-af4f,2024-04-29,4:31:31.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,3:00:00.000,3:30:00.000,3:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,3,3,Liverpool Lime Street to Manchester Piccadilly
16f92d5f-fa62-4d11-9da5,2024-02-18,19:26:13.000,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-19,18:45:00.000,19:15:00.000,,Cancelled,Staff Shortage,No,0.6931471806,Operational,,,Cancelled,18,2,Manchester Piccadilly to Liverpool Lime Street
90fcf6fc-fd18-4fd8-ad29,2024-02-16,12:19:28.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-17,10:45:00.000,11:15:00.000,11:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,10,7,Manchester Piccadilly to Liverpool Lime Street
648a195c-8308-4354-9112,2024-04-25,17:25:07.000,Online,Credit Card,Disabled,Standard,Anytime,43,London St Pancras,Wolverhampton,2024-04-25,18:45:00.000,20:15:00.000,20:15:00.000,On Time,No Delay,No,3.7612001157,None,,,No Delay,18,5,London St Pancras to Wolverhampton
5e2176e6-e8b0-4847-a796,2024-02-07,8:17:59.000,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-02-24,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,7,London Paddington to Oxford
b5cecbc4-e3fb-420c-98d7,2024-03-06,3:55:57.000,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-03-06,5:15:00.000,6:35:00.000,6:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,5,4,London Euston to Birmingham New Street
805cba5d-914f-4764-a5dc,2024-02-12,9:46:02.000,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-24,8:15:00.000,9:35:00.000,10:15:00.000,Delayed,Signal Failure,No,1.9459101491,Infrastructure,2400,40,Severe,8,7,London Euston to Birmingham New Street
144dfcb9-6672-4ea3-a712,2024-01-15,1:05:54.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-16,23:30:00.000,0:00:00.000,,Cancelled,Weather,Ye,1.0986122887,Weather,,,Cancelled,23,3,Liverpool Lime Street to Manchester Piccadilly
370e0930-a55c-411d-87f2,2024-02-14,20:15:01.000,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-27,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,18,3,London St Pancras to Birmingham New Street
49745a60-f666-4ad3-bfff,2024-02-03,15:58:07.000,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-28,14:15:00.000,15:35:00.000,15:35:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,14,4,London Euston to Birmingham New Street
3a096c74-d90f-422b-9a8d,2024-03-15,15:09:54.000,Station,Contactless,Adult,Standard,Anytime,11,Liverpool Lime Street,Sheffield,2024-03-15,16:30:00.000,17:45:00.000,17:45:00.000,On Time,No Delay,No,2.3978952728,None,,,No Delay,16,6,Liverpool Lime Street to Sheffield
17058aa6-fb1d-4d85-8ab7,2024-04-10,11:59:24.000,Station,Debit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-11,11:15:00.000,11:45:00.000,12:26:00.000,Delayed,Technical Issue,Ye,0.6931471806,Infrastructure,2460,41,Severe,11,5,Liverpool Lime Street to Manchester Piccadilly
618d34d2-5d9b-4045-bc63,2024-02-09,18:03:28.000,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-02-09,19:30:00.000,21:20:00.000,21:20:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,19,6,London Kings Cross to York
ed2c4ddf-6e36-47da-b234,2024-02-28,9:46:47.000,Online,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-02-29,8:15:00.000,9:35:00.000,9:35:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,8,5,London St Pancras to Birmingham New Street
fd859991-1d41-4847-b600,2024-02-16,8:27:30.000,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-02-28,6:45:00.000,7:45:00.000,7:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,6,4,London Paddington to Reading
4e699e43-3fb8-4adb-8e34,2024-04-19,11:58:47.000,Station,Contactless,Senior,First Class,Off-Peak,10,Manchester Piccadilly,Liverpool Lime Street,2024-04-19,13:15:00.000,13:45:00.000,,Cancelled,Signal Failure,No,2.302585093,Infrastructure,,,Cancelled,13,6,Manchester Piccadilly to Liverpool Lime Street
ae49115b-c3a4-4491-8dfe,2024-02-05,8:04:27.000,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-06,6:30:00.000,8:20:00.000,8:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,6,3,London Kings Cross to York
fb3644f4-8fef-4f1b-9fe9,2024-01-26,17:15:45.000,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-26,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,18,6,London St Pancras to Birmingham New Street
a9bbfe67-ecf1-4e51-8618,2024-04-06,6:02:28.000,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-07,4:30:00.000,5:50:00.000,5:50:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,4,1,London St Pancras to Birmingham New Street
9c30e821-9608-4214-aa40,2024-02-07,9:33:13.000,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-12,8:00:00.000,10:15:00.000,10:15:00.000,On Time,No Delay,No,4.3307333403,None,,,No Delay,8,2,Liverpool Lime Street to London Euston
7c7122eb-00f6-4ae8-bfe8,2024-04-08,1:58:15.000,Online,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-09,0:15:00.000,0:45:00.000,0:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,0,3,Liverpool Lime Street to Manchester Piccadilly
aa01d4f2-7bea-430b-9004,2024-01-18,5:37:01.000,Online,Credit Card,None,Standard,Anytime,25,London Paddington,Reading,2024-01-18,7:00:00.000,8:00:00.000,8:00:00.000,On Time,No Delay,No,3.2188758249,None,,,No Delay,7,5,London Paddington to Reading
2df1b98a-2af1-4247-a7c1,2024-04-08,2:06:15.000,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-04-09,0:30:00.000,2:20:00.000,2:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,0,3,London Kings Cross to York
f4e84f09-f14a-4b2e-aba8,2024-03-04,1:28:22.000,Online,Contactless,None,Standard,Off-Peak,19,Reading,London Paddington,2024-03-04,23:45:00.000,0:10:00.000,0:10:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,23,2,Reading to London Paddington
62684d19-f22c-4d1e-9807,2024-02-18,8:06:21.000,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-02-21,6:30:00.000,7:00:00.000,7:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,6,4,York to Doncaster
a86d6c7c-8d9d-4135-aaa1,2024-04-22,12:38:52.000,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-23,11:00:00.000,12:20:00.000,12:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,11,3,London St Pancras to Birmingham New Street
96e6fc7b-281b-494f-a1df,2024-01-23,7:18:32.000,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-01-23,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,7,3,London Paddington to Oxford
c69ed227-7962-4707-86f2,2024-01-31,7:36:43.000,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-01,6:00:00.000,6:30:00.000,6:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,6,5,Manchester Piccadilly to Liverpool Lime Street
aa4be82b-0a35-4961-b64d,2024-01-26,5:12:01.000,Online,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-01-26,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,3.36729583,None,,,No Delay,6,6,Birmingham New Street to London St Pancras
86616e83-0c19-4f2e-a986,2024-04-23,22:06:53.000,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-24,20:30:00.000,21:50:00.000,21:50:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,20,4,London St Pancras to Birmingham New Street
60b6aabb-e8d0-4d1b-b774,2024-03-15,12:33:43.000,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-16,11:00:00.000,12:20:00.000,12:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,11,7,London St Pancras to Birmingham New Street
f7fa7534-1908-424b-8644,2024-02-12,8:29:35.000,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-02-27,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,3,London Paddington to Oxford
92d396d9-d29e-4259-af29,2024-04-13,8:27:09.000,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-04-14,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,1,London Paddington to Oxford
f3a6143f-0d4e-40df-83b0,2024-01-02,1:19:18.000,Online,Contactless,Disabled,Standard,Advance,5,York,Durham,2024-01-03,23:45:00.000,0:35:00.000,0:35:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,23,4,York to Durham
cdc0bbc5-26f1-465d-b1d8,2024-01-10,2:08:56.000,Online,Contactless,None,First Class,Advance,57,London Kings Cross,York,2024-01-11,0:30:00.000,2:20:00.000,2:20:00.000,On Time,No Delay,No,4.0430512678,None,,,No Delay,0,5,London Kings Cross to York
980c8256-036c-4591-a5ef,2024-04-04,12:25:42.000,Online,Contactless,None,Standard,Off-Peak,13,Liverpool Lime Street,Sheffield,2024-04-04,13:45:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,13,5,Liverpool Lime Street to Sheffield
896406de-387e-401c-b8b3,2024-04-21,10:21:51.000,Online,Contactless,None,First Class,Advance,27,London Paddington,Reading,2024-04-22,8:45:00.000,9:45:00.000,9:45:00.000,On Time,No Delay,No,3.295836866,None,,,No Delay,8,2,London Paddington to Reading
74617de5-966e-4412-8d08,2024-03-25,13:25:55.000,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-03-25,14:45:00.000,16:35:00.000,16:35:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,14,2,London Kings Cross to York
45925939-3342-4919-9cd2,2024-04-25,12:56:41.000,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-26,11:15:00.000,11:45:00.000,11:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,11,6,Manchester Piccadilly to Liverpool Lime Street
0e19055b-b94c-4722-94fa,2024-02-19,3:57:39.000,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-02-19,5:15:00.000,6:15:00.000,6:15:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,5,2,London Paddington to Reading
99cb4496-f69d-4757-bf52,2024-02-26,15:02:07.000,Station,Debit Card,None,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-02-26,15:30:00.000,19:50:00.000,20:03:00.000,Delayed,Staffing,Ye,3.7612001157,Operational,780,13,Moderate,15,2,Edinburgh Waverley to London Kings Cross
739f2333-36ed-49f0-947f,2024-02-02,7:47:37.000,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,2024-02-03,6:15:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,6,7,London Paddington to Reading
966dd73a-7947-4954-8aea,2024-03-03,18:33:17.000,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-03-03,20:00:00.000,21:00:00.000,21:00:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,20,1,London Paddington to Reading
49cf0008-cdf2-41c3-9076,2024-02-02,16:29:28.000,Station,Credit Card,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-02-02,17:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,17,6,London Euston to Birmingham New Street
6c167163-5534-4ed4-8d1a,2024-01-21,17:15:01.000,Online,Credit Card,None,Standard,Off-Peak,8,Birmingham New Street,Tamworth,2024-01-21,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,18,1,Birmingham New Street to Tamworth
65ee11b9-45cb-43ef-a419,2024-04-01,13:41:03.000,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-01,15:00:00.000,16:50:00.000,16:50:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,15,2,London Kings Cross to York
de723682-3979-4d69-9664,2024-02-09,6:30:59.000,Station,Credit Card,None,First Class,Anytime,267,Manchester Piccadilly,London Euston,2024-02-09,8:00:00.000,9:50:00.000,10:16:00.000,Delayed,Weather,No,5.5872486584,Weather,1560,26,Moderate,8,6,Manchester Piccadilly to London Euston
7cc507de-6b14-4ce7-b033,2024-02-13,17:36:51.000,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-02-21,16:00:00.000,17:50:00.000,17:50:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,16,4,London Kings Cross to York
e6dad5cd-376a-466f-86f1,2024-01-14,7:40:37.000,Online,Contactless,Disabled,Standard,Off-Peak,36,London Kings Cross,Edinburgh Waverley,2024-01-14,16:00:00.000,20:20:00.000,20:20:00.000,On Time,No Delay,No,3.5835189385,None,,,No Delay,16,1,London Kings Cross to Edinburgh Waverley
498854dd-ea53-4eb5-b6ba,2024-02-21,13:31:54.000,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-22,12:00:00.000,13:20:00.000,,Cancelled,Staffing,No,2.0794415417,Operational,,,Cancelled,12,5,London St Pancras to Birmingham New Street
c4c26a3a-98a2-4617-a6c6,2024-01-20,9:40:21.000,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-20,11:00:00.000,11:30:00.000,11:56:00.000,Delayed,Staff Shortage,No,1.3862943611,Operational,1560,26,Moderate,11,7,Manchester Piccadilly to Liverpool Lime Street
ef5070bb-2727-40d0-8ee7,2024-04-26,5:04:13.000,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-04-26,6:30:00.000,7:00:00.000,7:00:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,6,6,Manchester Piccadilly to Liverpool Lime Street
f92b1ed9-4e65-460f-aee7,2024-04-04,7:28:25.000,Online,Credit Card,Disabled,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,2024-04-04,8:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,8,5,Liverpool Lime Street to Manchester Piccadilly
58fed547-620f-49ad-a38e,2024-03-29,5:01:53.000,Online,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-03-29,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,2.1972245773,None,,,No Delay,6,6,London Euston to Birmingham New Street
0909ef6f-3a8c-4078-8604,2024-04-20,17:43:09.000,Station,Debit Card,Disabled,First Class,Advance,35,London Euston,Birmingham New Street,2024-04-21,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,16,1,London Euston to Birmingham New Street
07eabcad-0800-479e-a340,2024-01-08,9:35:40.000,Station,Credit Card,None,Standard,Advance,72,London Euston,Manchester Piccadilly,2024-01-09,8:00:00.000,9:50:00.000,9:50:00.000,On Time,No Delay,No,4.276666119,None,,,No Delay,8,3,London Euston to Manchester Piccadilly
7083c894-7fac-46a7-8873,2024-02-02,8:28:30.000,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-20,7:45:00.000,8:45:00.000,,Cancelled,Staffing,Ye,2.5649493575,Operational,,,Cancelled,7,3,London Paddington to Reading
eea7d979-2a58-4af4-8026,2024-02-15,14:31:18.000,Online,Contactless,None,Standard,Advance,24,York,Edinburgh Waverley,2024-02-16,13:00:00.000,15:30:00.000,15:30:00.000,On Time,No Delay,No,3.1780538303,None,,,No Delay,13,6,York to Edinburgh Waverley
2630c371-1772-4787-94c8,2024-02-20,20:29:30.000,Station,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-02-21,18:45:00.000,20:05:00.000,,Cancelled,Signal Failure,No,1.6094379124,Infrastructure,,,Cancelled,18,4,London St Pancras to Birmingham New Street
5dc78689-57bb-4615-a3d0,2024-04-28,3:05:44.000,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-29,1:30:00.000,2:00:00.000,2:00:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,1,2,Liverpool Lime Street to Manchester Piccadilly
20c117be-0ae3-4bb9-a20d,2024-02-02,16:09:12.000,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-09,14:30:00.000,15:30:00.000,15:30:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,14,6,London Paddington to Reading
a7fea37f-9e23-4955-a0f4,2024-01-31,5:05:31.000,Online,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-31,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,2.1972245773,None,,,No Delay,6,4,London Euston to Birmingham New Street
4bc3f29d-dc9a-44b7-ac00,2024-03-29,5:12:20.000,Station,Contactless,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-03-29,6:30:00.000,7:50:00.000,7:50:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,6,6,London Euston to Birmingham New Street
d12dab5b-d9d9-4879-89d9,2024-04-05,15:45:53.000,Online,Contactless,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-06,14:15:00.000,15:35:00.000,15:35:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,14,7,London Euston to Birmingham New Street
b74816f8-1263-4223-a44c,2024-01-25,15:19:47.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-01-26,13:45:00.000,14:15:00.000,,Cancelled,Traffic,Ye,1.0986122887,Operational,,,Cancelled,13,6,Liverpool Lime Street to Manchester Piccadilly
7279ede7-1c0a-4731-b687,2024-03-31,3:49:56.000,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-03-31,5:15:00.000,6:35:00.000,6:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,5,1,London Euston to Birmingham New Street
80ea43e9-437a-4610-b469,2024-01-18,7:51:34.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-09,6:15:00.000,8:05:00.000,8:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,6,6,London Kings Cross to York
7f4358b9-7341-4ad4-b2d9,2024-02-13,20:26:51.000,Station,Credit Card,None,Standard,Advance,5,Birmingham New Street,Stafford,2024-02-22,17:45:00.000,18:15:00.000,18:15:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,17,5,Birmingham New Street to Stafford
ff32f67f-4f15-4198-9db2,2024-04-16,22:43:48.000,Online,Credit Card,Senior,First Class,Advance,7,Liverpool Lime Street,Manchester Piccadilly,2024-04-17,0:00:00.000,0:30:00.000,0:30:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,0,4,Liverpool Lime Street to Manchester Piccadilly
